,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
113075,113076,9e-06,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
113090,113091,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
113126,113127,55.8241,ospf,-,REQ,26,0,2808,0,0.447835,254,0,386.929657,0.0,0,0,2338.3325,0.0,2599.63525,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,2,0,0,0,1,1,0,Backdoor,1
113148,113149,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Backdoor,1
113152,113153,58.79575,ospf,-,REQ,26,0,2808,0,0.425201,254,0,367.373505,0.0,0,0,2462.9945,0.0,2571.657,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,2,0,0,0,1,1,0,Backdoor,1
113205,113206,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Backdoor,1
113231,113232,2e-06,sep,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Backdoor,1
113275,113276,0.761828,tcp,-,FIN,10,8,472,564,22.314748,254,252,4462.949707,5187.522461,2,2,84.647556,98.64657,4077.003264,152.030922,255,3943550361,290913365,255,0.197561,0.070488,0.127073,47,71,0,0,2,1,1,1,1,1,0,0,0,3,1,0,Backdoor,1
113344,113345,1.5e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Backdoor,1
113352,113353,3.2e-05,swipe,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Backdoor,1
113381,113382,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
113686,113687,0.719996,tcp,-,FIN,8,8,364,566,20.83345,62,252,3544.464355,5511.14209,1,2,102.856571,91.383289,5869.931046,148.976547,255,2831849621,1172504414,255,0.160681,0.079516,0.081165,46,71,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
113796,113797,0.23472,sctp,-,CON,4,2,536,440,21.301976,254,60,13701.43066,7498.29541,0,0,78.24,0.004,110.638172,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,1,1,1,1,0,0,0,2,1,0,Backdoor,1
113799,113800,21.283375,ospf,-,INT,28,0,12832,0,1.268596,254,0,4651.14209,0.0,0,0,788.273187,0.0,944.680562,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
113805,113806,9.455081,ospf,-,INT,82,0,5248,0,8.566822,254,0,4386.212891,0.0,0,0,116.729398,0.0,160.583438,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
113906,113907,0.011751,udp,-,CON,2,2,76,132,255.297425,254,60,25870.13867,44932.34766,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,66,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Backdoor,1
114229,114230,0.516293,tcp,-,FIN,8,8,364,558,29.053271,254,252,4942.929688,7577.092773,1,2,73.756145,64.40757,4379.968643,97.071125,255,1599447611,4128006670,255,0.118654,0.042832,0.075822,46,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
114350,114351,30.322762,ospf,-,INT,42,0,18480,0,1.35212,254,0,4759.460938,0.0,0,0,739.579562,0.0,857.77025,0.0,0,0,0,0,0.0,0.0,0.0,440,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Backdoor,1
114433,114434,1.519138,cbt,-,INT,4,0,360,0,1.974804,254,0,1421.859009,0.0,0,0,506.379344,0.0,716.122875,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Backdoor,1
114443,114444,4e-06,emcon,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,3,2,2,2,2,3,0,0,0,4,3,0,Backdoor,1
114487,114488,2e-06,prm,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
114516,114517,4e-06,rdp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
114555,114556,2e-06,xtp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Backdoor,1
114578,114579,1.321149,tcp,http,FIN,10,8,2550,354,12.867587,254,252,13896.99414,1877.153931,2,1,144.154889,177.697422,8625.055683,332.217156,255,2897673472,2088136082,255,0.116114,0.07726,0.038854,255,44,1,0,3,1,2,2,2,3,0,0,4,3,3,0,Backdoor,1
114625,114626,1e-05,sdrp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Backdoor,1
114835,114836,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Backdoor,1
114850,114851,3e-06,ipv6-no,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Backdoor,1
114951,114952,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
114956,114957,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Backdoor,1
115086,115087,1e-05,wsn,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Backdoor,1
115437,115438,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,4,5,0,Backdoor,1
115447,115448,9e-06,aes-sp3-d,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Backdoor,1
115598,115599,0.497307,tcp,-,FIN,12,10,549,484,42.227437,254,252,8107.667969,7013.776367,3,2,45.209728,46.855891,2986.626063,91.316984,255,3805023123,773671091,255,0.113164,0.055673,0.057491,46,48,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
115712,115713,0.418145,ospf,-,INT,20,0,1040,0,45.438783,254,0,18902.5332,0.0,0,0,22.007631,0.0,23.64459,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
115802,115803,57.23156,ospf,-,REQ,34,0,3672,0,0.576605,254,0,498.186676,0.0,0,0,1789.229375,0.0,2212.0085,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,2,0,0,0,4,1,0,Backdoor,1
115875,115876,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Backdoor,1
115889,115890,59.656837,ospf,-,REQ,48,0,5184,0,0.787839,254,0,680.693115,0.0,0,0,1311.15075,0.0,1516.451375,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Backdoor,1
115921,115922,1.623917,tcp,-,FIN,10,10,472,650,11.700105,254,252,2093.703125,2881.920654,2,2,180.435222,173.98,11314.67693,293.84,255,1280635551,2904923558,255,0.113582,0.057083,0.056499,47,65,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
115938,115939,59.309559,ospf,-,REQ,42,0,4536,0,0.691288,254,0,597.27301,0.0,0,0,1447.081,0.0,1588.396375,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Backdoor,1
115948,115949,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Backdoor,1
115962,115963,0.571796,tcp,-,FIN,8,8,364,442,26.233132,254,252,4463.130371,5414.518555,1,2,81.545431,70.23743,4367.344336,98.917438,255,2227590550,4013411185,255,0.182413,0.080125,0.102288,46,55,0,0,14,1,2,1,1,1,0,0,0,5,1,0,Backdoor,1
116094,116095,5.3e-05,swipe,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,1,1,1,4,0,0,0,3,4,0,Backdoor,1
116150,116151,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,3,2,2,3,0,0,0,3,2,0,Backdoor,1
116169,116170,9e-06,ipv6,-,INT,2,0,86,0,111111.1072,254,0,38222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
116222,116223,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Backdoor,1
116236,116237,9e-06,vrrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Backdoor,1
116272,116273,7e-06,l2tp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Backdoor,1
116438,116439,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Backdoor,1
116619,116620,0.234808,tcp,-,FIN,8,8,364,530,63.881981,62,252,10868.4541,15808.66113,1,2,33.543999,32.391285,1776.703532,43.644516,255,1875659664,3160517915,255,0.054666,0.007467,0.047199,46,66,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
116771,116772,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,8,0,0,0,2,8,0,Backdoor,1
116780,116781,1.02188,cbt,-,INT,4,0,360,0,2.935765,254,0,2113.750977,0.0,0,0,340.626656,0.0,481.706125,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,8,8,8,10,0,0,0,8,10,0,Backdoor,1
116835,116836,5e-06,xnet,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,2,2,2,10,0,0,0,2,10,0,Backdoor,1
116865,116866,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,5,5,5,5,0,0,0,6,5,0,Backdoor,1
116877,116878,4.9e-05,prm,-,INT,2,0,200,0,20408.16393,254,0,16326531.0,0.0,0,0,0.049,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Backdoor,1
116921,116922,5e-06,mfe-nsp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Backdoor,1
117015,117016,0.429011,tcp,http,FIN,10,6,854,268,34.964139,62,252,14339.95898,4177.049316,2,1,45.192,68.652203,2375.112993,95.167461,255,2858621982,443045551,255,0.180458,0.085741,0.094717,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
117017,117018,4e-06,bna,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,1,1,1,15,0,0,0,2,8,0,Backdoor,1
117130,117131,3e-06,br-sat-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,Backdoor,1
117144,117145,8e-06,wsn,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,Backdoor,1
117303,117304,8e-06,sctp,-,INT,2,0,640,0,125000.0003,254,0,320000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
117469,117470,0.298406,tcp,-,FIN,10,10,462,530,63.671641,254,252,11152.59082,12787.94629,2,3,33.156222,31.679889,1751.484527,44.189965,255,3509602997,377407424,255,0.065908,0.008606,0.057302,46,53,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
117606,117607,0.238683,tcp,http,FIN,10,6,936,268,62.844861,254,252,28255.04883,7507.866211,2,1,24.384444,43.675,1289.020488,61.19943,255,3475471557,1267756627,255,0.036558,0.020299,0.016259,94,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
117725,117726,0.713719,tcp,-,FIN,12,8,600,404,26.621121,254,252,6164.891113,3967.947998,3,2,62.518817,91.328289,3234.156281,134.608016,255,512386086,3300846781,255,0.164568,0.074413,0.090155,50,51,0,0,1,1,10,1,1,10,0,0,0,10,1,0,Backdoor,1
117746,117747,59.879597,ospf,-,INT,128,0,34816,0,2.120923,254,0,4615.12793,0.0,0,0,471.492656,0.0,562.680187,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,28,0,0,0,1,1,0,Backdoor,1
117756,117757,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Backdoor,1
117872,117873,57.426395,ospf,-,INT,36,0,9792,0,0.609476,254,0,1326.21936,0.0,0,0,1640.75425,0.0,1931.30275,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
117995,117996,0.557634,tcp,-,FIN,8,8,364,374,26.899364,254,252,4576.478516,4705.595703,1,2,79.662,68.970141,4540.527195,87.668906,255,973249252,1798563732,255,0.117281,0.074031,0.04325,46,47,0,0,1,1,1,1,1,1,0,0,0,1,4,0,Backdoor,1
118094,118095,0.911397,sctp,-,CON,4,2,528,392,5.486084,254,60,3475.982666,1720.435791,0,0,303.799,0.001,429.626781,0.0,0,0,0,0,0.0,0.0,0.0,132,196,0,0,1,0,1,1,1,2,0,0,0,1,1,0,Backdoor,1
118125,118126,23.564014,ospf,-,INT,20,0,1280,0,0.806314,254,0,412.832886,0.0,0,0,1240.211125,0.0,1424.303875,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
118134,118135,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,6,5,0,Backdoor,1
118155,118156,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,Backdoor,1
118191,118192,32.203072,sctp,-,CON,250,24,248562,1652,8.477452,254,60,61501.71094,393.502838,0,0,129.329625,403.66975,190.3285,493.566937,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Backdoor,1
118194,118195,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,Backdoor,1
118287,118288,12.853813,ospf,-,INT,42,0,2184,0,3.189715,254,0,1326.921387,0.0,0,0,313.507625,0.0,340.910781,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,4,1,0,Backdoor,1
118660,118661,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,Backdoor,1
118678,118679,27.99671,ospf,-,INT,20,0,900,0,0.678651,254,0,244.314423,0.0,0,0,1473.511,0.0,1697.5375,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
118752,118753,0.070116,udp,-,CON,4,2,228,91,71.310402,254,60,19510.52539,5248.445312,0,0,1.810333,0.014,2.54394,0.0,0,0,0,0,0.0,0.0,0.0,57,46,0,0,1,0,1,1,1,1,0,0,0,8,1,0,Backdoor,1
118906,118907,1e-05,ospf,-,REQ,2,0,544,0,100000.0025,254,0,217600000.0,0.0,0,0,1118.1925,0.0,1118.1825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Backdoor,1
119049,119050,58.11919,ospf,-,REQ,64,0,17408,0,1.083979,254,0,2358.739014,0.0,0,0,921.043312,0.0,1042.675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,19,1,1,21,0,0,0,20,1,0,Backdoor,1
119516,119517,2.859887,tcp,http,FIN,28,26,6342,7178,18.532201,254,252,17108.36914,19307.05664,11,11,105.921741,110.782961,5363.161538,170.073438,255,3225175558,4126282147,255,0.146084,0.062927,0.083157,227,276,1,74,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
119521,119522,9e-06,sm,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,Backdoor,1
119704,119705,2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
120153,120154,2.07988,tcp,http,FIN,10,6,1074,268,7.211955,254,252,3719.445312,861.588196,2,1,224.541,393.790188,17371.79222,742.604938,255,390103798,2358516414,255,0.178403,0.11092,0.067483,107,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
120273,120274,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,7,6,0,Backdoor,1
120282,120283,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,5,4,0,Backdoor,1
120346,120347,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Backdoor,1
120541,120542,0.223761,tcp,-,FIN,10,8,454,410,75.973916,254,252,14622.74414,12835.12305,2,2,24.862333,30.043715,1364.901463,46.088211,255,1262458588,1698643292,255,0.055354,0.006674,0.04868,45,51,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
120673,120674,1.35455,tcp,-,FIN,10,6,572,268,11.073788,254,252,3041.600586,1322.948608,2,1,145.047333,246.266,8459.100002,413.257656,255,3495406847,3615771703,255,0.182242,0.123217,0.059025,57,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
120892,120893,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Backdoor,1
120914,120915,1.115789,ospf,-,INT,42,0,1890,0,36.745297,254,0,13228.30664,0.0,0,0,27.214365,0.0,28.648002,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
120949,120950,1.161206,tcp,-,FIN,8,8,364,516,12.917605,254,252,2197.715088,3114.003906,1,2,165.886571,152.082281,10684.3783,275.02625,255,1503042453,3304496977,255,0.171584,0.095969,0.075615,46,65,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Backdoor,1
121017,121018,0.916548,tcp,ftp,FIN,14,12,698,828,27.276258,254,252,5664.733398,6624.857422,4,4,68.395385,76.382367,3568.029661,93.915906,255,2469611856,3293431331,255,0.156939,0.076333,0.080606,50,69,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
121056,121057,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,5,4,0,Backdoor,1
121059,121060,0.483232,ospf,-,INT,20,0,1040,0,39.318589,254,0,16356.5332,0.0,0,0,25.433264,0.0,28.871186,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
121070,121071,58.947353,ospf,-,INT,50,0,5400,0,0.83125,254,0,718.200195,0.0,0,0,1203.007375,0.0,1554.369625,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
121184,121185,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,Backdoor,1
121189,121190,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,4,7,0,Backdoor,1
121203,121204,8e-06,emcon,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Backdoor,1
121252,121253,8e-06,chaos,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,10,0,0,0,2,10,0,Backdoor,1
121282,121283,5e-06,ip,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0,Backdoor,1
121357,121358,1e-06,nvp,-,INT,2,0,180,0,1000000.003,254,0,720000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Backdoor,1
121395,121396,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,7,5,0,Backdoor,1
121415,121416,2.377431,tcp,irc,FIN,12,12,592,826,9.674308,254,252,1827.182373,2550.652344,3,3,216.130097,206.268812,14043.04042,482.870781,255,4191037103,3306071572,255,0.183623,0.090339,0.093284,49,69,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
121416,121417,1.512225,mux,-,INT,4,0,400,0,1.983832,254,0,1587.06543,0.0,0,0,504.075,0.0,712.866875,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Backdoor,1
